80.0	-1.48	-6.85	-7.15	-5.19	-12.06	-0.00	-11.58	-6.15	-0.00	-5.73	-5.63	-5.89	-5.89	-5.89	-5.89 -5.89 -5.89 -5.89 -5.89 -5.89 -5.89 -5.89 -5.89 -5.89 -5.89
123.7	-3.14	-5.77	-5.98	-4.92	-12.19	-0.00	-10.07	-5.03	-8.94	-4.34	-4.34	-4.38	-4.38	-4.38	-4.38 -4.38 -4.38 -4.38	-4.38 -4.38 -4.38 -4.38	-4.38 -4.38 -4.38
123.8	-3.17	-5.73	-6.00	-4.92	-12.17	-0.00	-10.06	-4.98	-9.02	-4.30	-4.30	-4.41	-4.41	-4.41	-4.41 -4.41 -4.41 -4.41	-4.41 -4.41 -4.41 -4.41	-4.41 -4.41 -4.41
123.9	-3.17	-5.73	-6.01	-4.89	-12.19	-0.00	-10.05	-4.98	-8.90	-4.30	-4.30	-4.37	-4.37	-4.37	-4.37 -4.37 -4.37 -4.37	-4.37 -4.37 -4.37 -4.37	-4.37 -4.37 -4.37
124.0	-3.18	-5.74	-5.98	-4.90	-12.18	-0.00	-10.04	-4.98	-8.98	-4.29	-4.28	-4.39	-4.39	-4.39	-4.39 -4.39 -4.39 -4.39	-4.39 -4.39 -4.39 -4.39	-4.39 -4.39 -4.39
124.1	-3.18	-5.74	-6.00	-4.95	-12.22	-0.00	-10.06	-4.99	-8.98	-4.28	-4.28	-4.36	-4.36	-4.36	-4.36 -4.36 -4.36 -4.36	-4.36 -4.36 -4.36 -4.36	-4.36 -4.36 -4.36
124.2	-3.18	-5.73	-5.96	-4.90	-12.21	-0.00	-10.03	-4.97	-8.92	-4.27	-4.27	-4.32	-4.32	-4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32
124.3	-3.21	-5.72	-5.96	-4.93	-12.18	-0.00	-10.02	-4.97	-8.94	-4.26	-4.26	-4.35	-4.35	-4.35	-4.35 -4.35 -4.35 -4.35	-4.35 -4.35 -4.35 -4.35	-4.35 -4.35 -4.35
124.4	-3.22	-5.70	-5.96	-4.91	-12.19	-0.00	-10.01	-4.97	-8.98	-4.25	-4.25	-4.34	-4.34	-4.34	-4.34 -4.34 -4.34 -4.34	-4.34 -4.34 -4.34 -4.34	-4.34 -4.34 -4.34
124.5	-3.23	-5.68	-5.94	-4.91	-12.21	-0.00	-10.01	-4.90	-8.90	-4.25	-4.25	-4.32	-4.32	-4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32
124.6	-3.23	-5.71	-5.98	-4.93	-12.19	-0.00	-10.02	-4.98	-8.97	-4.22	-4.22	-4.32	-4.32	-4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32 -4.32	-4.32 -4.32 -4.32
124.7	-3.24	-5.69	-5.91	-4.87	-12.18	-0.00	-9.99	-4.92	-8.93	-4.21	-4.21	-4.3	-4.3	-4.3	-4.3  -4.3  -4.3  -4.3	-4.3  -4.3  -4.3  -4.3	-4.3  -4.3  -4.3
124.8	-3.25	-5.68	-5.98	-4.91	-12.17	-0.00	-10.00	-4.90	-8.87	-4.23	-4.26	-4.28	-4.28	-4.28	-4.28 -4.28 -4.28 -4.28	-4.28 -4.28 -4.28 -4.28	-4.28 -4.28 -4.28
124.9	-3.26	-5.66	-5.91	-4.88	-12.21	-0.00	-9.97	-4.89	-8.90	-4.18	-4.18	-4.27	-4.27	-4.27	-4.27 -4.27 -4.27 -4.27	-4.27 -4.27 -4.27 -4.27	-4.27 -4.27 -4.27
125.0	-3.27	-5.67	-5.86	-4.86	-12.21	-0.00	-9.98	-4.89	-8.83	-4.20	-4.21	-4.28	-4.28	-4.28	-4.28 -4.28 -4.28 -4.28	-4.28 -4.28 -4.28 -4.28	-4.28 -4.28 -4.28
125.1	-3.28	-5.64	-5.91	-4.92	-12.20	-0.00	-9.95	-4.88	-8.86	-4.17	-4.18	-4.24	-4.24	-4.24	-4.24 -4.24 -4.24 -4.24	-4.24 -4.24 -4.24 -4.24	-4.24 -4.24 -4.24
125.2	-3.29	-5.63	-5.86	-4.87	-12.18	-0.00	-9.96	-4.89	-8.81	-4.18	-4.17	-4.23	-4.23	-4.23	-4.23 -4.23 -4.23 -4.23	-4.23 -4.23 -4.23 -4.23	-4.23 -4.23 -4.23
125.3	-3.30	-5.63	-5.93	-4.86	-12.19	-0.00	-9.95	-4.89	-8.85	-4.16	-4.16	-4.22	-4.22	-4.22	-4.22 -4.22 -4.22 -4.22	-4.22 -4.22 -4.22 -4.22	-4.22 -4.22 -4.22
125.4	-3.31	-5.62	-5.87	-4.89	-12.17	-0.00	-9.94	-4.88	-8.92	-4.15	-4.15	-4.21	-4.21	-4.21	-4.21 -4.21 -4.21 -4.21	-4.21 -4.21 -4.21 -4.21	-4.21 -4.21 -4.21
125.5	-3.32	-5.60	-5.83	-4.87	-12.19	-0.00	-9.94	-4.88	-8.82	-4.14	-4.11	-4.22	-4.22	-4.22	-4.22 -4.22 -4.22 -4.22	-4.22 -4.22 -4.22 -4.22	-4.22 -4.22 -4.22
125.6	-3.32	-5.61	-5.90	-4.87	-12.20	-0.00	-9.93	-4.87	-8.89	-4.13	-4.13	-4.18	-4.18	-4.18	-4.18 -4.18 -4.18 -4.18	-4.18 -4.18 -4.18 -4.18	-4.18 -4.18 -4.18
