97.0	+1.71	+6.93	+7.25	+5.28	+12.17	+0.00	+11.68	+6.25	+10.25	+5.80	+5.75	5.80	5.80	5.80	5.80 5.80 5.80 5.80 5.80 5.80 5.80 5.80	5.80 5.80 5.80
98.0	+1.73	+6.90	+7.22	+5.26	+12.20	+0.00	+11.66	+6.26	+10.22	+5.75	+5.71	5.75	5.75	5.75	5.75 5.75 5.75 5.75 5.75 5.75 5.75 5.75	5.75 5.75 5.75
99.0	+1.76	+6.90	+7.23	+5.25	+12.21	+0.00	+11.63	+6.28	+10.22	+5.78	+5.74	5.78	5.78	5.78	5.78 5.78 5.78 5.78 5.78 5.78 5.78 5.78	5.78 5.78 5.78
100.0	+1.78	+6.87	+7.22	+5.27	+12.22	+0.00	+11.58	+6.20	+10.20	+5.73	+5.69	5.73	5.73	5.73	5.73 5.73 5.73 5.73 5.73 5.73 5.73 5.73	5.73 5.73 5.73
101.0	+1.80	+6.86	+7.19	+5.27	+12.24	+0.00	+11.58	+6.18	+10.20	+5.69	+5.66	5.69	5.69	5.69	5.69 5.69 5.69 5.69 5.69 5.69 5.69 5.69	5.69 5.69 5.69
102.0	+1.83	+6.85	+7.15	+5.23	+12.24	+0.00	+11.53	+6.18	+10.18	+5.67	+5.64	5.67	5.67	5.67	5.67 5.67 5.67 5.67 5.67 5.67 5.67 5.67	5.67 5.67 5.67
103.0	+1.86	+6.84	+7.16	+5.25	+12.24	+0.00	+11.51	+6.16	+10.13	+5.67	+5.64	5.67	5.67	5.67	5.67 5.67 5.67 5.67 5.67 5.67 5.67 5.67	5.67 5.67 5.67
104.0	+1.89	+6.80	+7.10	+5.22	+12.24	+0.00	+11.46	+6.12	+10.13	+5.70	+5.68	5.70	5.70	5.70	5.70 5.70 5.70 5.70 5.70 5.70 5.70 5.70	5.70 5.70 5.70
105.0	+1.93	+6.79	+7.11	+5.24	+12.24	+0.00	+11.43	+6.14	+10.15	+5.59	+5.58	5.59	5.59	5.59	5.59 5.59 5.59 5.59 5.59 5.59 5.59 5.59	5.59 5.59 5.59
106.0	+1.96	+6.75	+7.08	+5.20	+12.22	+0.00	+11.38	+6.10	+10.06	+5.59	+5.57	5.59	5.59	5.59	5.59 5.59 5.59 5.59 5.59 5.59 5.59 5.59	5.59 5.59 5.59
107.0	+2.00	+6.73	+7.04	+5.19	+12.24	+0.00	+11.35	+6.04	+10.05	+5.54	+5.52	5.54	5.54	5.54	5.54 5.54 5.54 5.54 5.54 5.54 5.54 5.54	5.54 5.54 5.54
108.0	+2.04	+6.71	+7.01	+5.21	+12.23	+0.00	+11.32	+5.98	+10.04	+5.52	+5.51	5.52	5.52	5.52	5.52 5.52 5.52 5.52 5.52 5.52 5.52 5.52	5.52 5.52 5.52
109.0	+2.08	+6.67	+7.02	+5.20	+12.25	+0.00	+11.27	+5.98	+9.99	+5.51	+5.50	5.51	5.51	5.51	5.51 5.51 5.51 5.51 5.51 5.51 5.51 5.51	5.51 5.51 5.51
110.0	+2.13	+6.64	+6.95	+5.20	+12.25	+0.00	+11.22	+5.92	+9.92	+5.44	+5.43	5.44	5.44	5.44	5.44 5.44 5.44 5.44 5.44 5.44 5.44 5.44	5.44 5.44 5.44
110.5	+2.15	+6.62	+6.91	+5.20	+12.25	+0.00	+11.21	+5.94	+9.94	+5.45	+5.44	5.45	5.45	5.45	5.45 5.45 5.45 5.45 5.45 5.45 5.45 5.45	5.45 5.45 5.45
111.0	+2.18	+6.60	+6.91	+5.16	+12.26	+0.00	+11.18	+5.93	+9.90	+5.37	+5.36	5.37	5.37	5.37	5.37 5.37 5.37 5.37 5.37 5.37 5.37 5.37	5.37 5.37 5.37
111.5	+2.20	+6.59	+6.92	+5.18	+12.26	+0.00	+11.15	+5.91	+9.88	+5.35	+5.34	5.35	5.35	5.35	5.35 5.35 5.35 5.35 5.35 5.35 5.35 5.35	5.35 5.35 5.35
112.0	+2.22	+6.57	+6.91	+5.15	+12.24	+0.00	+11.13	+5.85	+9.88	+5.35	+5.34	5.35	5.35	5.35	5.35 5.35 5.35 5.35 5.35 5.35 5.35 5.35	5.35 5.35 5.35
112.5	+2.25	+6.55	+6.86	+5.18	+12.24	+0.00	+11.10	+5.90	+9.87	+5.31	+5.30	5.31	5.31	5.31	5.31 5.31 5.31 5.31 5.31 5.31 5.31 5.31	5.31 5.31 5.31
113.0	+2.28	+6.52	+6.80	+5.13	+12.24	+0.00	+11.07	+5.85	+9.80	+5.26	+5.25	5.26	5.26	5.26	5.26 5.26 5.26 5.26 5.26 5.26 5.26 5.26	5.26 5.26 5.26
113.5	+2.31	+6.50	+6.82	+5.18	+12.25	+0.00	+11.04	+5.77	+9.81	+5.28	+5.27	5.28	5.28	5.28	5.28 5.28 5.28 5.28 5.28 5.28 5.28 5.28	5.28 5.28 5.28
114.0	+2.34	+6.46	+6.77	+5.16	+12.27	+0.00	+11.00	+5.80	+9.76	+5.21	+5.21	5.21	5.21	5.21	5.21 5.21 5.21 5.21 5.21 5.21 5.21 5.21	5.21 5.21 5.21
114.5	+2.36	+6.45	+6.73	+5.11	+12.27	+0.00	+11.00	+5.72	+9.74	+5.20	+5.20	5.20	5.20	5.20	5.20 5.20 5.20 5.20 5.20 5.20 5.20 5.20	5.20 5.20 5.20
115.0	+2.40	+6.42	+6.73	+5.08	+12.24	+0.00	+10.95	+5.74	+9.70	+5.17	+5.17	5.17	5.17	5.17	5.17 5.17 5.17 5.17 5.17 5.17 5.17 5.17	5.17 5.17 5.17
115.5	+2.43	+6.41	+6.72	+5.08	+12.24	+0.00	+10.93	+5.73	+9.70	+5.14	+5.14	5.14	5.14	5.14	5.14 5.14 5.14 5.14 5.14 5.14 5.14 5.14	5.14 5.14 5.14
116.0	+2.47	+6.36	+6.67	+5.06	+12.23	+0.00	+10.89	+5.63	+9.66	+5.09	+5.09	5.09	5.09	5.09	5.09 5.09 5.09 5.09 5.09 5.09 5.09 5.09	5.09 5.09 5.09
116.5	+2.50	+6.33	+6.62	+5.05	+12.22	+0.00	+10.86	+5.60	+9.63	+5.05	+5.04	5.05	5.05	5.05	5.05 5.05 5.05 5.05 5.05 5.05 5.05 5.05	5.05 5.05 5.05
117.0	+2.53	+6.32	+6.60	+5.05	+12.21	+0.00	+10.82	+5.58	+9.60	+5.04	+5.04	5.04	5.04	5.04	5.04 5.04 5.04 5.04 5.04 5.04 5.04 5.04	5.04 5.04 5.04
117.5	+2.57	+6.27	+6.60	+5.07	+12.23	+0.00	+10.80	+5.56	+9.57	+5.01	+5.00	5.01	5.01	5.01	5.01 5.01 5.01 5.01 5.01 5.01 5.01 5.01	5.01 5.01 5.01
118.0	+2.61	+6.24	+6.57	+5.03	+12.21	+0.00	+10.75	+5.53	+9.53	+4.95	+4.95	4.95	4.95	4.95	4.95 4.95 4.95 4.95 4.95 4.95 4.95 4.95	4.95 4.95 4.95
118.5	+2.64	+6.22	+6.53	+5.02	+12.25	+0.00	+10.73	+5.52	+9.52	+4.91	+4.91	4.91	4.91	4.91	4.91 4.91 4.91 4.91 4.91 4.91 4.91 4.91	4.91 4.91 4.91
119.0	+2.68	+6.18	+6.44	+4.96	+12.23	+0.00	+10.69	+5.46	+9.46	+4.85	+4.85	4.85	4.85	4.85	4.85 4.85 4.85 4.85 4.85 4.85 4.85 4.85	4.85 4.85 4.85
119.5	+2.72	+6.15	+6.40	+5.01	+12.23	+0.00	+10.66	+5.47	+9.35	+4.83	+4.83	4.83	4.83	4.83	4.83 4.83 4.83 4.83 4.83 4.83 4.83 4.83	4.83 4.83 4.83
120.0	+2.76	+6.13	+6.40	+5.02	+12.25	+0.00	+10.63	+5.40	+9.38	+4.76	+4.76	4.76	4.76	4.76	4.76 4.76 4.76 4.76 4.76 4.76 4.76 4.76	4.76 4.76 4.76
120.1	+2.77	+6.11	+6.42	+4.96	+12.21	+0.00	+10.60	+5.38	+9.35	+4.77	+4.77	4.77	4.77	4.77	4.77 4.77 4.77 4.77 4.77 4.77 4.77 4.77	4.77 4.77 4.77
120.2	+2.78	+6.11	+6.35	+5.01	+12.25	+0.00	+10.59	+5.37	+9.32	+4.74	+4.74	4.74	4.74	4.74	4.74 4.74 4.74 4.74 4.74 4.74 4.74 4.74	4.74 4.74 4.74
120.3	+2.78	+6.07	+6.41	+4.95	+12.21	+0.00	+10.59	+5.36	+9.34	+4.75	+4.74	4.75	4.75	4.75	4.75 4.75 4.75 4.75 4.75 4.75 4.75 4.75	4.75 4.75 4.75
120.4	+2.79	+6.08	+6.36	+5.00	+12.23	+0.00	+10.58	+5.37	+9.28	+4.73	+4.74	4.74	4.74	4.74	4.74 4.74 4.74 4.74 4.74 4.74 4.74 4.74	4.74 4.74 4.74
120.5	+2.80	+6.07	+6.37	+4.95	+12.20	+0.00	+10.58	+5.37	+9.39	+4.72	+4.72	4.72	4.72	4.72	4.72 4.72 4.72 4.72 4.72 4.72 4.72 4.72	4.72 4.72 4.72
120.6	+2.81	+6.09	+6.33	+4.98	+12.22	+0.00	+10.57	+5.32	+9.25	+4.71	+4.63	4.71	4.71	4.71	4.71 4.71 4.71 4.71 4.71 4.71 4.71 4.71	4.71 4.71 4.71
120.7	+2.82	+6.08	+6.37	+4.95	+12.23	+0.00	+10.57	+5.35	+9.34	+4.70	+4.71	4.71	4.71	4.71	4.71 4.71 4.71 4.71 4.71 4.71 4.71 4.71	4.71 4.71 4.71
120.8	+2.82	+6.06	+6.31	+4.96	+12.20	+0.00	+10.56	+5.29	+9.32	+4.69	+4.73	4.73	4.73	4.73	4.73 4.73 4.73 4.73 4.73 4.73 4.73 4.73	4.73 4.73 4.73
120.9	+2.83	+6.05	+6.33	+5.00	+12.22	+0.00	+10.56	+5.36	+9.32	+4.69	+4.69	4.69	4.69	4.69	4.69 4.69 4.69 4.69 4.69 4.69 4.69 4.69	4.69 4.69 4.69
121.0	+2.84	+6.04	+6.34	+4.99	+12.22	+0.00	+10.55	+5.28	+9.28	+4.66	+4.66	4.66	4.66	4.66	4.66 4.66 4.66 4.66 4.66 4.66 4.66 4.66	4.66 4.66 4.66
121.1	+2.85	+6.04	+6.29	+4.95	+12.24	+0.00	+10.54	+5.31	+9.35	+4.66	+4.66	4.66	4.66	4.66	4.66 4.66 4.66 4.66 4.66 4.66 4.66 4.66	4.66 4.66 4.66
121.2	+2.86	+6.03	+6.28	+4.94	+12.17	+0.00	+10.53	+5.33	+9.24	+4.64	+4.63	4.64	4.64	4.64	4.64 4.64 4.64 4.64 4.64 4.64 4.64 4.64	4.64 4.64 4.64
121.3	+2.87	+6.05	+6.30	+4.95	+12.20	+0.00	+10.54	+5.27	+9.35	+4.64	+4.64	4.64	4.64	4.64	4.64 4.64 4.64 4.64 4.64 4.64 4.64 4.64	4.64 4.64 4.64
121.4	+2.88	+6.00	+6.29	+4.99	+12.21	+0.00	+10.50	+5.26	+9.27	+4.66	+4.66	4.66	4.66	4.66	4.66 4.66 4.66 4.66 4.66 4.66 4.66 4.66	4.66 4.66 4.66
121.5	+2.89	+6.01	+6.24	+4.93	+12.23	+0.00	+10.51	+5.29	+9.25	+4.63	+4.64	4.64	4.64	4.64	4.64 4.64 4.64 4.64 4.64 4.64 4.64 4.64	4.64 4.64 4.64
121.6	+2.90	+6.01	+6.24	+4.95	+12.22	+0.00	+10.51	+5.26	+9.29	+4.60	+4.60	4.60	4.60	4.60	4.60 4.60 4.60 4.60 4.60 4.60 4.60 4.60	4.60 4.60 4.60
121.7	+2.91	+6.00	+6.24	+4.93	+12.22	+0.00	+10.49	+5.25	+9.26	+4.61	+4.60	4.61	4.61	4.61	4.61 4.61 4.61 4.61 4.61 4.61 4.61 4.61	4.61 4.61 4.61
121.8	+2.91	+5.99	+6.26	+4.94	+12.25	+0.00	+10.48	+5.26	+9.21	+4.59	+4.58	4.59	4.59	4.59	4.59 4.59 4.59 4.59 4.59 4.59 4.59 4.59	4.59 4.59 4.59
121.9	+2.91	+5.99	+6.25	+4.93	+12.23	+0.00	+10.48	+5.25	+9.23	+4.59	+4.59	4.59	4.59	4.59	4.59 4.59 4.59 4.59 4.59 4.59 4.59 4.59	4.59 4.59 4.59
122.0	+2.93	+5.97	+6.26	+4.94	+12.23	+0.00	+10.47	+5.25	+9.21	+4.58	+4.58	4.58	4.58	4.58	4.58 4.58 4.58 4.58 4.58 4.58 4.58 4.58	4.58 4.58 4.58
122.1	+2.94	+5.96	+6.26	+4.94	+12.21	+0.00	+10.45	+5.24	+9.26	+4.58	+4.58	4.58	4.58	4.58	4.58 4.58 4.58 4.58 4.58 4.58 4.58 4.58	4.58 4.58 4.58
122.2	+2.94	+5.95	+6.26	+4.95	+12.23	+0.00	+10.45	+5.23	+9.24	+4.57	+4.57	4.57	4.57	4.57	4.57 4.57 4.57 4.57 4.57 4.57 4.57 4.57	4.57 4.57 4.57
122.3	+2.95	+5.96	+6.26	+4.93	+12.21	+0.00	+10.44	+5.24	+9.21	+4.56	+4.56	4.56	4.56	4.56	4.56 4.56 4.56 4.56 4.56 4.56 4.56 4.56	4.56 4.56 4.56
122.4	+2.97	+5.93	+6.21	+4.92	+12.19	+0.00	+10.43	+5.22	+9.23	+4.54	+4.54	4.54	4.54	4.54	4.54 4.54 4.54 4.54 4.54 4.54 4.54 4.54	4.54 4.54 4.54
122.5	+2.98	+5.93	+6.23	+4.93	+12.24	+0.00	+10.42	+5.22	+9.18	+4.52	+4.52	4.52	4.52	4.52	4.52 4.52 4.52 4.52 4.52 4.52 4.52 4.52	4.52 4.52 4.52
122.6	+2.99	+5.92	+6.21	+4.91	+12.23	+0.00	+10.42	+5.23	+9.16	+4.51	+4.51	4.51	4.51	4.51	4.51 4.51 4.51 4.51 4.51 4.51 4.51 4.51	4.51 4.51 4.51
122.7	+2.98	+5.93	+6.22	+4.89	+12.23	+0.00	+10.42	+5.19	+9.26	+4.52	+4.52	4.52	4.52	4.52	4.52 4.52 4.52 4.52 4.52 4.52 4.52 4.52	4.52 4.52 4.52
122.8	+3.01	+5.90	+6.17	+4.88	+12.19	+0.00	+10.39	+5.17	+9.16	+4.48	+4.49	4.49	4.49	4.49	4.49 4.49 4.49 4.49 4.49 4.49 4.49 4.49	4.49 4.49 4.49
122.9	+3.01	+5.91	+6.18	+4.93	+12.22	+0.00	+10.40	+5.15	+9.11	+4.49	+4.49	4.49	4.49	4.49	4.49 4.49 4.49 4.49 4.49 4.49 4.49 4.49	4.49 4.49 4.49
123.0	+3.03	+5.88	+6.15	+4.92	+12.20	+0.00	+10.38	+5.14	+9.19	+4.46	+4.46	4.46	4.46	4.46	4.46 4.46 4.46 4.46 4.46 4.46 4.46 4.46	4.46 4.46 4.46
123.1	+3.03	+5.90	+6.13	+4.89	+12.21	+0.00	+10.39	+5.11	+9.18	+4.46	+4.45	4.46	4.46	4.46	4.46 4.46 4.46 4.46 4.46 4.46 4.46 4.46	4.46 4.46 4.46
123.2	+3.04	+5.88	+6.11	+4.87	+12.21	+0.00	+10.37	+5.16	+9.10	+4.45	+4.46	4.46	4.46	4.46	4.46 4.46 4.46 4.46 4.46 4.46 4.46 4.46	4.46 4.46 4.46
123.3	+3.04	+5.88	+6.16	+4.92	+12.21	+0.00	+10.36	+5.13	+9.14	+4.46	+4.48	4.48	4.48	4.48	4.48 4.48 4.48 4.48 4.48 4.48 4.48 4.48	4.48 4.48 4.48
123.4	+3.05	+5.87	+6.12	+4.92	+12.23	+0.00	+10.35	+5.09	+9.12	+4.45	+4.45	4.45	4.45	4.45	4.45 4.45 4.45 4.45 4.45 4.45 4.45 4.45	4.45 4.45 4.45
123.5	+3.07	+5.85	+6.13	+4.87	+12.19	+0.00	+10.35	+5.13	+9.10	+4.42	+4.42	4.42	4.42	4.42	4.42 4.42 4.42 4.42 4.42 4.42 4.42 4.42	4.42 4.42 4.42
123.6	+3.08	+5.84	+6.07	+4.88	+12.22	+0.00	+10.33	+5.09	+9.15	+4.41	+4.40	4.41	4.41	4.41	4.41 4.41 4.41 4.41 4.41 4.41 4.41 4.41	4.41 4.41 4.41
123.7	+3.09	+5.84	+6.14	+4.88	+12.21	+0.00	+10.34	+5.08	+9.07	+4.38	+4.38	4.38	4.38	4.38	4.38 4.38 4.38 4.38 4.38 4.38 4.38 4.38	4.38 4.38 4.38
123.8	+3.08	+5.85	+6.08	+4.87	+12.24	+0.00	+10.33	+5.09	+9.05	+4.41	+4.41	4.41	4.41	4.41	4.41 4.41 4.41 4.41 4.41 4.41 4.41 4.41	4.41 4.41 4.41
123.9	+3.10	+5.84	+6.09	+4.90	+12.20	+0.00	+10.33	+5.07	+9.15	+4.37	+4.37	4.37	4.37	4.37	4.37 4.37 4.37 4.37 4.37 4.37 4.37 4.37	4.37 4.37 4.37
124.0	+3.11	+5.81	+6.09	+4.88	+12.22	+0.00	+10.31	+5.08	+9.09	+4.39	+4.39	4.39	4.39	4.39	4.39 4.39 4.39 4.39 4.39 4.39 4.39 4.39	4.39 4.39 4.39
124.1	+3.12	+5.79	+6.04	+4.81	+12.16	+0.00	+10.28	+5.04	+8.99	+4.36	+4.36	4.36	4.36	4.36	4.36 4.36 4.36 4.36 4.36 4.36 4.36 4.36	4.36 4.36 4.36
124.2	+3.13	+5.77	+6.09	+4.89	+12.21	+0.00	+10.29	+5.07	+9.08	+4.32	+4.32	4.32	4.32	4.32	4.32 4.32 4.32 4.32 4.32 4.32 4.32 4.32	4.32 4.32 4.32
124.3	+3.14	+5.78	+6.06	+4.83	+12.23	+0.00	+10.28	+5.00	+9.03	+4.35	+4.35	4.35	4.35	4.35	4.35 4.35 4.35 4.35 4.35 4.35 4.35 4.35	4.35 4.35 4.35
124.4	+3.15	+5.79	+6.00	+4.87	+12.19	+0.00	+10.27	+5.00	+9.01	+4.34	+4.33	4.34	4.34	4.34	4.34 4.34 4.34 4.34 4.34 4.34 4.34 4.34	4.34 4.34 4.34
124.5	+3.16	+5.78	+6.04	+4.82	+12.21	+0.00	+10.27	+5.06	+9.04	+4.32	+4.32	4.32	4.32	4.32	4.32 4.32 4.32 4.32 4.32 4.32 4.32 4.32	4.32 4.32 4.32
124.6	+3.17	+5.75	+6.00	+4.84	+12.19	+0.00	+10.26	+4.99	+8.98	+4.31	+4.32	4.32	4.32	4.32	4.32 4.32 4.32 4.32 4.32 4.32 4.32 4.32	4.32 4.32 4.32
124.7	+3.17	+5.74	+6.00	+4.89	+12.23	+0.00	+10.25	+4.99	+8.96	+4.30	+4.30	4.30	4.30	4.30	4.30 4.30 4.30 4.30 4.30 4.30 4.30 4.30	4.30 4.30 4.30
124.8	+3.20	+5.74	+5.98	+4.83	+12.23	+0.00	+10.24	+4.99	+8.99	+4.28	+4.26	4.28	4.28	4.28	4.28 4.28 4.28 4.28 4.28 4.28 4.28 4.28	4.28 4.28 4.28
124.9	+3.19	+5.73	+6.01	+4.87	+12.18	+0.00	+10.23	+4.99	+8.93	+4.27	+4.27	4.27	4.27	4.27	4.27 4.27 4.27 4.27 4.27 4.27 4.27 4.27	4.27 4.27 4.27
125.0	+3.21	+5.71	+6.01	+4.88	+12.17	+0.00	+10.22	+4.98	+9.01	+4.26	+4.28	4.28	4.28	4.28	4.28 4.28 4.28 4.28 4.28 4.28 4.28 4.28	4.28 4.28 4.28
125.1	+3.21	+5.71	+5.95	+4.83	+12.20	+0.00	+10.22	+4.91	+8.94	+4.24	+4.24	4.24	4.24	4.24	4.24 4.24 4.24 4.24 4.24 4.24 4.24 4.24	4.24 4.24 4.24
125.2	+3.23	+5.71	+5.95	+4.82	+12.21	+0.00	+10.21	+4.91	+8.98	+4.23	+4.21	4.23	4.23	4.23	4.23 4.23 4.23 4.23 4.23 4.23 4.23 4.23	4.23 4.23 4.23
125.3	+3.24	+5.70	+5.91	+4.86	+12.20	+0.00	+10.20	+4.91	+8.96	+4.22	+4.22	4.22	4.22	4.22	4.22 4.22 4.22 4.22 4.22 4.22 4.22 4.22	4.22 4.22 4.22
125.4	+3.25	+5.69	+5.96	+4.82	+12.20	+0.00	+10.19	+4.91	+8.86	+4.21	+4.21	4.21	4.21	4.21	4.21 4.21 4.21 4.21 4.21 4.21 4.21 4.21	4.21 4.21 4.21
125.5	+3.26	+5.70	+5.97	+4.82	+12.20	+0.00	+10.18	+4.91	+8.94	+4.20	+4.22	4.22	4.22	4.22	4.22 4.22 4.22 4.22 4.22 4.22 4.22 4.22	4.22 4.22 4.22
125.6	+3.27	+5.67	+5.89	+4.82	+12.22	+0.00	+10.17	+4.90	+8.86	+4.18	+4.18	4.18	4.18	4.18	4.18 4.18 4.18 4.18 4.18 4.18 4.18 4.18	4.18 4.18 4.18
125.7	+3.28	+5.64	+5.89	+4.83	+12.18	+0.00	+10.16	+4.89	+8.89	+4.18	+4.18	4.18	4.18	4.18	4.18 4.18 4.18 4.18 4.18 4.18 4.18 4.18	4.18 4.18 4.18
125.8	+3.29	+5.65	+5.90	+4.78	+12.21	+0.00	+10.15	+4.85	+8.88	+4.15	+4.14	4.15	4.15	4.15	4.15 4.15 4.15 4.15 4.15 4.15 4.15 4.15	4.15 4.15 4.15
125.9	+3.30	+5.65	+5.92	+4.81	+12.18	+0.00	+10.13	+4.84	+8.86	+4.15	+4.15	4.15	4.15	4.15	4.15 4.15 4.15 4.15 4.15 4.15 4.15 4.15	4.15 4.15 4.15
126.0	+3.31	+5.62	+5.86	+4.82	+12.19	+0.00	+10.13	+4.88	+8.84	+4.14	+4.14	4.14	4.14	4.14	4.14 4.14 4.14 4.14 4.14 4.14 4.14 4.14	4.14 4.14 4.14
126.1	+3.32	+5.63	+5.86	+4.83	+12.17	+0.00	+10.11	+4.88	+8.84	+4.15	+4.15	4.15	4.15	4.15	4.15 4.15 4.15 4.15 4.15 4.15 4.15 4.15	4.15 4.15 4.15
126.2	+3.33	+5.63	+5.87	+4.83	+12.16	+0.00	+10.10	+4.84	+8.91	+4.14	+4.14	4.14	4.14	4.14	4.14 4.14 4.14 4.14 4.14 4.14 4.14 4.14	4.14 4.14 4.14
126.3	+3.33	+5.59	+5.88	+4.82	+12.21	+0.00	+10.12	+4.82	+8.82	+4.12	+4.12	4.12	4.12	4.12	4.12 4.12 4.12 4.12 4.12 4.12 4.12 4.12	4.12 4.12 4.12
126.4	+3.34	+5.60	+5.89	+4.82	+12.20	+0.00	+10.11	+4.85	+8.89	+4.10	+4.11	4.11	4.11	4.11	4.11 4.11 4.11 4.11 4.11 4.11 4.11 4.11	4.11 4.11 4.11
126.5	+3.35	+5.59	+5.89	+4.83	+12.18	+0.00	+10.11	+4.84	+8.78	+4.09	+4.09	4.09	4.09	4.09	4.09 4.09 4.09 4.09 4.09 4.09 4.09 4.09	4.09 4.09 4.09
126.6	+3.37	+5.58	+5.85	+4.83	+12.18	+0.00	+10.08	+4.77	+8.77	+4.07	+4.07	4.07	4.07	4.07	4.07 4.07 4.07 4.07 4.07 4.07 4.07 4.07	4.07 4.07 4.07
126.7	+3.38	+5.57	+5.78	+4.84	+12.17	+0.00	+10.08	+4.84	+8.85	+4.06	+4.07	4.07	4.07	4.07	4.07 4.07 4.07 4.07 4.07 4.07 4.07 4.07	4.07 4.07 4.07
126.8	+3.38	+5.56	+5.77	+4.83	+12.22	+0.00	+10.08	+4.78	+8.76	+4.06	+4.06	4.06	4.06	4.06	4.06 4.06 4.06 4.06 4.06 4.06 4.06 4.06	4.06 4.06 4.06
126.9	+3.40	+5.53	+5.76	+4.79	+12.17	+0.00	+10.06	+4.80	+8.78	+4.03	+4.03	4.03	4.03	4.03	4.03 4.03 4.03 4.03 4.03 4.03 4.03 4.03	4.03 4.03 4.03
127.0	+3.40	+5.57	+5.77	+4.81	+12.18	+0.00	+10.06	+4.77	+8.81	+4.03	+4.03	4.03	4.03	4.03	4.03 4.03 4.03 4.03 4.03 4.03 4.03 4.03	4.03 4.03 4.03
